id,name,href
trumpet-satinash,TRUMPET SATINASH,https://www.webmd.com/vitamins/ai/ingredientmono-1523/trumpet-satinash
trypsin,TRYPSIN,https://www.webmd.com/vitamins/ai/ingredientmono-879/trypsin
tung-seed,TUNG SEED,https://www.webmd.com/vitamins/ai/ingredientmono-353/tung-seed
turkey-corn,TURKEY CORN,https://www.webmd.com/vitamins/ai/ingredientmono-158/turkey-corn
turmeric,TURMERIC,https://www.webmd.com/vitamins/ai/ingredientmono-662/turmeric
turpentine-oil,TURPENTINE OIL,https://www.webmd.com/vitamins/ai/ingredientmono-508/turpentine-oil
turtle-head,TURTLE HEAD,https://www.webmd.com/vitamins/ai/ingredientmono-8/turtle-head
tylophora,TYLOPHORA,https://www.webmd.com/vitamins/ai/ingredientmono-1524/tylophora
tyrosine,TYROSINE,https://www.webmd.com/vitamins/ai/ingredientmono-1037/tyrosine
umckaloabo,UMCKALOABO,https://www.webmd.com/vitamins/ai/ingredientmono-1135/umckaloabo
usnea,USNEA,https://www.webmd.com/vitamins/ai/ingredientmono-694/usnea
uva-ursi,UVA URSI,https://www.webmd.com/vitamins/ai/ingredientmono-350/uva-ursi
uzara,UZARA,https://www.webmd.com/vitamins/ai/ingredientmono-85/uzara
valerian,VALERIAN,https://www.webmd.com/vitamins/ai/ingredientmono-870/valerian
vanadium,VANADIUM,https://www.webmd.com/vitamins/ai/ingredientmono-749/vanadium
vanilla,VANILLA,https://www.webmd.com/vitamins/ai/ingredientmono-206/vanilla
verbena,VERBENA,https://www.webmd.com/vitamins/ai/ingredientmono-88/verbena
veronica,VERONICA,https://www.webmd.com/vitamins/ai/ingredientmono-135/veronica
vetiver,VETIVER,https://www.webmd.com/vitamins/ai/ingredientmono-695/vetiver
vietnamese-coriander,VIETNAMESE CORIANDER,https://www.webmd.com/vitamins/ai/ingredientmono-1532/vietnamese-coriander
vinpocetine,VINPOCETINE,https://www.webmd.com/vitamins/ai/ingredientmono-175/vinpocetine
vitamin-a,VITAMIN A,https://www.webmd.com/vitamins/ai/ingredientmono-964/vitamin-a
vitamin-b12,VITAMIN B12,https://www.webmd.com/vitamins/ai/ingredientmono-926/vitamin-b12
vitamin-c-ascorbic-acid,VITAMIN C (ASCORBIC ACID),https://www.webmd.com/vitamins/ai/ingredientmono-1001/vitamin-c-ascorbic-acid
vitamin-d,VITAMIN D,https://www.webmd.com/vitamins/ai/ingredientmono-929/vitamin-d
vitamin-e,VITAMIN E,https://www.webmd.com/vitamins/ai/ingredientmono-954/vitamin-e
vitamin-k,VITAMIN K,https://www.webmd.com/vitamins/ai/ingredientmono-983/vitamin-k
vitamin-o,VITAMIN O,https://www.webmd.com/vitamins/ai/ingredientmono-452/vitamin-o
vitex-agnus-castus,VITEX AGNUS-CASTUS,https://www.webmd.com/vitamins/ai/ingredientmono-968/vitex-agnus-castus
wafer-ash,WAFER ASH,https://www.webmd.com/vitamins/ai/ingredientmono-207/wafer-ash
wahoo,WAHOO,https://www.webmd.com/vitamins/ai/ingredientmono-349/wahoo
wallflower,WALLFLOWER,https://www.webmd.com/vitamins/ai/ingredientmono-335/wallflower
wasabi,WASABI,https://www.webmd.com/vitamins/ai/ingredientmono-1525/wasabi
water-avens,WATER AVENS,https://www.webmd.com/vitamins/ai/ingredientmono-210/water-avens
water-dock,WATER DOCK,https://www.webmd.com/vitamins/ai/ingredientmono-348/water-dock
water-dropwort,WATER DROPWORT,https://www.webmd.com/vitamins/ai/ingredientmono-1143/water-dropwort
water-fennel,WATER FENNEL,https://www.webmd.com/vitamins/ai/ingredientmono-28/water-fennel
water-germander,WATER GERMANDER,https://www.webmd.com/vitamins/ai/ingredientmono-70/water-germander
water-hemlock,WATER HEMLOCK,https://www.webmd.com/vitamins/ai/ingredientmono-948/water-hemlock
watercress,WATERCRESS,https://www.webmd.com/vitamins/ai/ingredientmono-346/watercress
wheat-bran,WHEAT BRAN,https://www.webmd.com/vitamins/ai/ingredientmono-867/wheat-bran
wheatgrass,WHEATGRASS,https://www.webmd.com/vitamins/ai/ingredientmono-1073/wheatgrass
whey-protein,WHEY PROTEIN,https://www.webmd.com/vitamins/ai/ingredientmono-833/whey-protein
white-cohosh,WHITE COHOSH,https://www.webmd.com/vitamins/ai/ingredientmono-345/white-cohosh
white-dead-nettle-flower,WHITE DEAD NETTLE FLOWER,https://www.webmd.com/vitamins/ai/ingredientmono-344/white-dead-nettle-flower
white-hellebore,WHITE HELLEBORE,https://www.webmd.com/vitamins/ai/ingredientmono-343/white-hellebore
white-horehound,WHITE HOREHOUND,https://www.webmd.com/vitamins/ai/ingredientmono-886/white-horehound
white-lily,WHITE LILY,https://www.webmd.com/vitamins/ai/ingredientmono-118/white-lily
white-mulberry,WHITE MULBERRY,https://www.webmd.com/vitamins/ai/ingredientmono-1250/white-mulberry
white-mustard,WHITE MUSTARD,https://www.webmd.com/vitamins/ai/ingredientmono-115/white-mustard
white-oak,WHITE OAK,https://www.webmd.com/vitamins/ai/ingredientmono-498/white-oak
white-pepper,WHITE PEPPER,https://www.webmd.com/vitamins/ai/ingredientmono-1529/white-pepper
white-sandalwood,WHITE SANDALWOOD,https://www.webmd.com/vitamins/ai/ingredientmono-116/white-sandalwood
white-soapwort,WHITE SOAPWORT,https://www.webmd.com/vitamins/ai/ingredientmono-510/white-soapwort
wild-carrot,WILD CARROT,https://www.webmd.com/vitamins/ai/ingredientmono-887/wild-carrot
wild-cherry,WILD CHERRY,https://www.webmd.com/vitamins/ai/ingredientmono-888/wild-cherry
wild-daisy,WILD DAISY,https://www.webmd.com/vitamins/ai/ingredientmono-9/wild-daisy
wild-indigo,WILD INDIGO,https://www.webmd.com/vitamins/ai/ingredientmono-600/wild-indigo
wild-lettuce,WILD LETTUCE,https://www.webmd.com/vitamins/ai/ingredientmono-342/wild-lettuce
wild-mint,WILD MINT,https://www.webmd.com/vitamins/ai/ingredientmono-189/wild-mint
wild-radish,WILD RADISH,https://www.webmd.com/vitamins/ai/ingredientmono-224/wild-radish
wild-thyme,WILD THYME,https://www.webmd.com/vitamins/ai/ingredientmono-702/wild-thyme
wild-yam,WILD YAM,https://www.webmd.com/vitamins/ai/ingredientmono-970/wild-yam
willard-water,WILLARD WATER,https://www.webmd.com/vitamins/ai/ingredientmono-696/willard-water
willow-bark,WILLOW BARK,https://www.webmd.com/vitamins/ai/ingredientmono-955/willow-bark
wine,WINE,https://www.webmd.com/vitamins/ai/ingredientmono-989/wine
winter-cherry,WINTER CHERRY,https://www.webmd.com/vitamins/ai/ingredientmono-988/winter-cherry
winter-savory,WINTER SAVORY,https://www.webmd.com/vitamins/ai/ingredientmono-226/winter-savory
wintergreen,WINTERGREEN,https://www.webmd.com/vitamins/ai/ingredientmono-783/wintergreen
winters-bark,WINTER'S BARK,https://www.webmd.com/vitamins/ai/ingredientmono-341/winters-bark
witch-hazel,WITCH HAZEL,https://www.webmd.com/vitamins/ai/ingredientmono-227/witch-hazel
wood-anemone,WOOD ANEMONE,https://www.webmd.com/vitamins/ai/ingredientmono-178/wood-anemone
wood-sage,WOOD SAGE,https://www.webmd.com/vitamins/ai/ingredientmono-225/wood-sage
wood-sorrel,WOOD SORREL,https://www.webmd.com/vitamins/ai/ingredientmono-228/wood-sorrel
woodbine,WOODBINE,https://www.webmd.com/vitamins/ai/ingredientmono-259/woodbine
wormseed,WORMSEED,https://www.webmd.com/vitamins/ai/ingredientmono-336/wormseed
wormwood,WORMWOOD,https://www.webmd.com/vitamins/ai/ingredientmono-729/wormwood
xanthan-gum,XANTHAN GUM,https://www.webmd.com/vitamins/ai/ingredientmono-340/xanthan-gum
xanthoparmelia,XANTHOPARMELIA,https://www.webmd.com/vitamins/ai/ingredientmono-1144/xanthoparmelia
xylitol,XYLITOL,https://www.webmd.com/vitamins/ai/ingredientmono-996/xylitol
yarrow,YARROW,https://www.webmd.com/vitamins/ai/ingredientmono-151/yarrow
yellow-dock,YELLOW DOCK,https://www.webmd.com/vitamins/ai/ingredientmono-651/yellow-dock
yellow-lupin,YELLOW LUPIN,https://www.webmd.com/vitamins/ai/ingredientmono-339/yellow-lupin
yellow-toadflax,YELLOW TOADFLAX,https://www.webmd.com/vitamins/ai/ingredientmono-65/yellow-toadflax
yerba-mansa,YERBA MANSA,https://www.webmd.com/vitamins/ai/ingredientmono-338/yerba-mansa
yerba-mate,YERBA MATE,https://www.webmd.com/vitamins/ai/ingredientmono-828/yerba-mate
yerba-santa,YERBA SANTA,https://www.webmd.com/vitamins/ai/ingredientmono-393/yerba-santa
yew,YEW,https://www.webmd.com/vitamins/ai/ingredientmono-802/yew
yin-chen,YIN CHEN,https://www.webmd.com/vitamins/ai/ingredientmono-293/yin-chen
ylang-ylang-oil,YLANG YLANG OIL,https://www.webmd.com/vitamins/ai/ingredientmono-697/ylang-ylang-oil
yogurt,YOGURT,https://www.webmd.com/vitamins/ai/ingredientmono-829/yogurt
yohimbe,YOHIMBE,https://www.webmd.com/vitamins/ai/ingredientmono-759/yohimbe
yucca,YUCCA,https://www.webmd.com/vitamins/ai/ingredientmono-734/yucca
zedoary,ZEDOARY,https://www.webmd.com/vitamins/ai/ingredientmono-337/zedoary
zinc,ZINC,https://www.webmd.com/vitamins/ai/ingredientmono-982/zinc
zizyphus,ZIZYPHUS,https://www.webmd.com/vitamins/ai/ingredientmono-62/zizyphus
19-nor-dhea,19-NOR-DHEA,https://www.webmd.com/vitamins/ai/ingredientmono-1541/19-nor-dhea
1-androsterone,1-ANDROSTERONE,https://www.webmd.com/vitamins/ai/ingredientmono-1543/1-androsterone
androsterone,4-ANDROSTERONE,https://www.webmd.com/vitamins-supplements/ingredientmono-1553-4-ANDROSTERONE.aspx?activeIngredientId=1553&activeIngredientName=4-ANDROSTERONE&source=0
5-htp,5-HTP,https://www.webmd.com/vitamins/ai/ingredientmono-794/5-htp
7-alpha-hydroxy-dhea,7-ALPHA-HYDROXY-DHEA,https://www.webmd.com/vitamins/ai/ingredientmono-1131/7-alpha-hydroxy-dhea
7-keto-dhea,7-KETO-DHEA,https://www.webmd.com/vitamins/ai/ingredientmono-835/7-keto-dhea
7-methoxyflavone,7-METHOXYFLAVONE,https://www.webmd.com/vitamins/ai/ingredientmono-1539/7-methoxyflavone
